"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"15564",-0.5,"Native 5",35,"continuation","rp","continuation rp",3,0,568,568,0.5,0.5
"15566",-0.5,"Native 5",25,"continuation","rp","continuation rp",1,0,153,153,0.5,-0.5
"15567",-0.5,"Native 5",31,"continuation","rp","continuation rp",3,0,329,329,0.5,0.5
"15568",-0.5,"Native 5",42,"continuation","rp","continuation rp",2,0,620,620,-0.5,-0.5
"15569",-0.5,"Native 5",43,"continuation","rp","continuation rp",3,0,293,293,0.5,0.5
"15574",-0.5,"Native 5",37,"continuation","rp","continuation rp",1,0,334,334,0.5,-0.5
"15576",-0.5,"Native 5",27,"continuation","rp","continuation rp",3,0,262,262,0.5,0.5
"15577",-0.5,"Native 5",36,"continuation","rp","continuation rp",4,0,463,463,-0.5,0.5
"15579",-0.5,"Native 5",40,"continuation","rp","continuation rp",4,0,259,259,-0.5,0.5
"15580",-0.5,"Native 5",41,"continuation","rp","continuation rp",1,0,420,420,0.5,-0.5
"15581",-0.5,"Native 5",34,"continuation","rp","continuation rp",2,0,383,383,-0.5,-0.5
"15584",-0.5,"Native 5",38,"continuation","rp","continuation rp",2,0,409,409,-0.5,-0.5
"15592",-0.5,"Native 5",30,"continuation","rp","continuation rp",2,0,276,276,-0.5,-0.5
"15594",-0.5,"Native 6",40,"continuation","rp","continuation rp",1,0,836,836,0.5,-0.5
"15595",-0.5,"Native 6",45,"continuation","rp","continuation rp",2,0,310,310,-0.5,-0.5
"15598",-0.5,"Native 6",35,"continuation","rp","continuation rp",4,0,416,416,-0.5,0.5
"15600",-0.5,"Native 6",36,"continuation","rp","continuation rp",1,0,313,313,0.5,-0.5
"15601",-0.5,"Native 6",39,"continuation","rp","continuation rp",4,0,364,364,-0.5,0.5
"15602",-0.5,"Native 6",25,"continuation","rp","continuation rp",2,0,363,363,-0.5,-0.5
"15603",-0.5,"Native 6",46,"continuation","rp","continuation rp",3,0,323,323,0.5,0.5
"15604",-0.5,"Native 6",26,"continuation","rp","continuation rp",3,0,416,416,0.5,0.5
"15605",-0.5,"Native 6",34,"continuation","rp","continuation rp",3,0,744,744,0.5,0.5
"15606",-0.5,"Native 6",41,"continuation","rp","continuation rp",2,0,326,326,-0.5,-0.5
"15608",-0.5,"Native 6",30,"continuation","rp","continuation rp",3,0,323,323,0.5,0.5
"15613",-0.5,"Native 6",33,"continuation","rp","continuation rp",2,0,595,595,-0.5,-0.5
"15614",-0.5,"Native 6",42,"continuation","rp","continuation rp",3,0,661,661,0.5,0.5
"15616",-0.5,"Native 6",29,"continuation","rp","continuation rp",2,0,477,477,-0.5,-0.5
"15618",-0.5,"Native 6",47,"continuation","rp","continuation rp",4,0,279,279,-0.5,0.5
"15622",-0.5,"Native 6",27,"continuation","rp","continuation rp",4,0,370,370,-0.5,0.5
"15623",-0.5,"Native 6",28,"continuation","rp","continuation rp",1,0,767,767,0.5,-0.5
"15624",-0.5,"Native 6",48,"continuation","rp","continuation rp",1,0,302,302,0.5,-0.5
"15628",-0.5,"Native 6",37,"continuation","rp","continuation rp",2,0,1298,1298,-0.5,-0.5
"15632",-0.5,"Native 6",38,"continuation","rp","continuation rp",3,0,533,533,0.5,0.5
"15633",-0.5,"Native 6",44,"continuation","rp","continuation rp",1,0,335,335,0.5,-0.5
"15634",-0.5,"Native 6",31,"continuation","rp","continuation rp",4,0,852,852,-0.5,0.5
"15637",-0.5,"Native 6",32,"continuation","rp","continuation rp",1,0,727,727,0.5,-0.5
"15639",-0.5,"Native 6",43,"continuation","rp","continuation rp",4,0,308,308,-0.5,0.5
"15641",-0.5,"Native 7",42,"continuation","rp","continuation rp",4,0,808,808,-0.5,0.5
"15642",-0.5,"Native 7",40,"continuation","rp","continuation rp",2,0,757,757,-0.5,-0.5
"15643",-0.5,"Native 7",27,"continuation","rp","continuation rp",1,0,860,860,0.5,-0.5
"15646",-0.5,"Native 7",46,"continuation","rp","continuation rp",4,0,506,506,-0.5,0.5
"15650",-0.5,"Native 7",41,"continuation","rp","continuation rp",3,0,1588,1588,0.5,0.5
"15651",-0.5,"Native 7",48,"continuation","rp","continuation rp",2,0,1270,1270,-0.5,-0.5
"15652",-0.5,"Native 7",26,"continuation","rp","continuation rp",4,0,1020,1020,-0.5,0.5
"15653",-0.5,"Native 7",38,"continuation","rp","continuation rp",4,0,361,361,-0.5,0.5
"15654",-0.5,"Native 7",37,"continuation","rp","continuation rp",3,0,595,595,0.5,0.5
"15656",-0.5,"Native 7",47,"continuation","rp","continuation rp",1,0,575,575,0.5,-0.5
"15659",-0.5,"Native 7",35,"continuation","rp","continuation rp",1,0,478,478,0.5,-0.5
"15660",-0.5,"Native 7",39,"continuation","rp","continuation rp",1,0,926,926,0.5,-0.5
"15665",-0.5,"Native 7",25,"continuation","rp","continuation rp",3,0,272,272,0.5,0.5
"15666",-0.5,"Native 7",34,"continuation","rp","continuation rp",4,0,596,596,-0.5,0.5
"15669",-0.5,"Native 7",33,"continuation","rp","continuation rp",3,0,355,355,0.5,0.5
"15670",-0.5,"Native 7",45,"continuation","rp","continuation rp",3,0,551,551,0.5,0.5
"15672",-0.5,"Native 7",36,"continuation","rp","continuation rp",2,0,321,321,-0.5,-0.5
"15675",-0.5,"Native 7",43,"continuation","rp","continuation rp",1,0,139,139,0.5,-0.5
"15677",-0.5,"Native 7",31,"continuation","rp","continuation rp",1,0,236,236,0.5,-0.5
"15679",-0.5,"Native 7",28,"continuation","rp","continuation rp",2,0,649,649,-0.5,-0.5
"15680",-0.5,"Native 7",29,"continuation","rp","continuation rp",3,0,313,313,0.5,0.5
"15681",-0.5,"Native 7",30,"continuation","rp","continuation rp",4,0,551,551,-0.5,0.5
"15683",-0.5,"Native 7",44,"continuation","rp","continuation rp",2,0,125,125,-0.5,-0.5
"15687",-0.5,"Native 7",32,"continuation","rp","continuation rp",2,0,819,819,-0.5,-0.5
"15689",-0.5,"Native 8",43,"continuation","rp","continuation rp",2,0,506,506,-0.5,-0.5
"15690",-0.5,"Native 8",32,"continuation","rp","continuation rp",3,1,0,NA,0.5,0.5
"15697",-0.5,"Native 8",28,"continuation","rp","continuation rp",3,0,232,232,0.5,0.5
"15698",-0.5,"Native 8",38,"continuation","rp","continuation rp",1,0,177,177,0.5,-0.5
"15699",-0.5,"Native 8",47,"continuation","rp","continuation rp",2,0,339,339,-0.5,-0.5
"15700",-0.5,"Native 8",30,"continuation","rp","continuation rp",1,0,1427,1427,0.5,-0.5
"15701",-0.5,"Native 8",31,"continuation","rp","continuation rp",2,0,404,404,-0.5,-0.5
"15703",-0.5,"Native 8",41,"continuation","rp","continuation rp",4,0,976,976,-0.5,0.5
"15705",-0.5,"Native 8",42,"continuation","rp","continuation rp",1,0,198,198,0.5,-0.5
"15707",-0.5,"Native 8",25,"continuation","rp","continuation rp",4,0,1081,1081,-0.5,0.5
"15708",-0.5,"Native 8",27,"continuation","rp","continuation rp",2,0,510,510,-0.5,-0.5
"15709",-0.5,"Native 8",46,"continuation","rp","continuation rp",1,0,338,338,0.5,-0.5
"15714",-0.5,"Native 8",48,"continuation","rp","continuation rp",3,0,1032,1032,0.5,0.5
"15715",-0.5,"Native 8",39,"continuation","rp","continuation rp",2,0,339,339,-0.5,-0.5
"15717",-0.5,"Native 8",29,"continuation","rp","continuation rp",4,0,331,331,-0.5,0.5
"15719",-0.5,"Native 8",33,"continuation","rp","continuation rp",4,0,443,443,-0.5,0.5
"15722",-0.5,"Native 8",45,"continuation","rp","continuation rp",4,0,180,180,-0.5,0.5
"15726",-0.5,"Native 8",36,"continuation","rp","continuation rp",3,1,0,NA,0.5,0.5
"15727",-0.5,"Native 8",35,"continuation","rp","continuation rp",2,0,891,891,-0.5,-0.5
"15728",-0.5,"Native 8",40,"continuation","rp","continuation rp",3,0,415,415,0.5,0.5
"15729",-0.5,"Native 8",34,"continuation","rp","continuation rp",1,1,0,NA,0.5,-0.5
"15730",-0.5,"Native 8",44,"continuation","rp","continuation rp",3,1,0,NA,0.5,0.5
"15732",-0.5,"Native 8",26,"continuation","rp","continuation rp",1,0,352,352,0.5,-0.5
"15735",-0.5,"Native 8",37,"continuation","rp","continuation rp",4,0,2569,2569,-0.5,0.5
"15738",-0.5,"Native 9",46,"continuation","rp","continuation rp",2,0,431,431,-0.5,-0.5
"15739",-0.5,"Native 9",30,"continuation","rp","continuation rp",2,0,552,552,-0.5,-0.5
"15740",-0.5,"Native 9",42,"continuation","rp","continuation rp",2,0,1234,1234,-0.5,-0.5
"15741",-0.5,"Native 9",27,"continuation","rp","continuation rp",3,0,428,428,0.5,0.5
"15742",-0.5,"Native 9",36,"continuation","rp","continuation rp",4,0,414,414,-0.5,0.5
"15744",-0.5,"Native 9",45,"continuation","rp","continuation rp",1,0,450,450,0.5,-0.5
"15747",-0.5,"Native 9",35,"continuation","rp","continuation rp",3,0,712,712,0.5,0.5
"15749",-0.5,"Native 9",39,"continuation","rp","continuation rp",3,0,1392,1392,0.5,0.5
"15751",-0.5,"Native 9",47,"continuation","rp","continuation rp",3,0,665,665,0.5,0.5
"15752",-0.5,"Native 9",40,"continuation","rp","continuation rp",4,0,434,434,-0.5,0.5
"15754",-0.5,"Native 9",38,"continuation","rp","continuation rp",2,0,906,906,-0.5,-0.5
"15755",-0.5,"Native 9",43,"continuation","rp","continuation rp",3,0,366,366,0.5,0.5
"15756",-0.5,"Native 9",29,"continuation","rp","continuation rp",1,0,473,473,0.5,-0.5
"15760",-0.5,"Native 9",26,"continuation","rp","continuation rp",2,0,625,625,-0.5,-0.5
